symbol,date,open,high,low,close,volume,adjusted
GOOG,2018-03-05,53.75699996948242,54.85499954223633,53.45000076293945,54.54650115966797,24044000,54.412872314453125
GOOG,2018-03-06,54.96099853515625,55.092498779296875,54.48875045776367,54.75299835205078,30656000,54.61886215209961
GOOG,2018-03-07,54.45949935913086,55.611000061035156,54.27410125732422,55.481998443603516,25850000,55.34607696533203
GOOG,2018-03-08,55.76599884033203,56.380001068115234,55.63999938964844,56.29999923706055,27102000,56.16207504272461
GOOG,2018-03-09,56.79999923706055,58.040000915527344,56.623050689697266,58.00199890136719,42560000,57.85990524291992
GOOG,2018-03-12,58.192501068115234,58.852500915527344,57.87099838256836,58.224998474121094,43446000,58.082359313964844
GOOG,2018-03-13,58.5,58.8380012512207,56.666500091552734,56.90850067138672,38144000,56.76908493041992
GOOG,2018-03-14,57.260501861572266,57.929500579833984,57.071998596191406,57.4744987487793,25828000,57.33369445800781
GOOG,2018-03-15,57.49800109863281,58.05400085449219,56.72700119018555,57.479000091552734,27908000,57.33818817138672
GOOG,2018-03-16,57.707000732421875,57.79399871826172,56.597999572753906,56.7864990234375,61840000,56.64738082885742
GOOG,2018-03-19,56.0004997253418,56.0994987487793,54.45050048828125,54.99100112915039,56118000,54.85628128051758
GOOG,2018-03-20,54.95000076293945,55.2599983215332,54.17300033569336,54.885501861572266,36638000,54.75104522705078
GOOG,2018-03-21,54.637001037597656,55.314998626708984,54.25749969482422,54.54399871826172,37578000,54.410377502441406
GOOG,2018-03-22,54.09400177001953,54.14500045776367,52.295501708984375,52.45399856567383,53340000,52.325496673583984
GOOG,2018-03-23,52.35150146484375,53.167999267578125,51.06100082397461,51.07849884033203,43134000,50.953365325927734
GOOG,2018-03-26,52.29999923706055,52.78150177001953,50.41999816894531,52.660499572753906,53302000,52.531494140625
GOOG,2018-03-27,53.150001525878906,53.24195098876953,49.84600067138672,50.255001068115234,61906000,50.13188934326172
GOOG,2018-03-28,49.900001525878906,51.21149826049805,49.03200149536133,50.22800064086914,67386000,50.10495376586914
GOOG,2018-03-29,50.58150100708008,52.150001525878906,50.14500045776367,51.589500427246094,54536000,51.46311569213867
GOOG,2018-04-02,51.14099884033203,51.7400016784668,49.51850128173828,50.32350158691406,53608000,50.200218200683594
GOOG,2018-04-03,50.695499420166016,51.04949951171875,49.70349884033203,50.670501708984375,45502000,50.54637145996094
GOOG,2018-04-04,49.670501708984375,51.4359016418457,49.650001525878906,51.25699996948242,49694000,51.131431579589844
GOOG,2018-04-05,52.06650161743164,52.13949966430664,51.00654983520508,51.390499114990234,27260000,51.26460266113281
GOOG,2018-04-06,51,51.57099914550781,50.1515007019043,50.35200119018555,34928000,50.2286491394043
GOOG,2018-04-09,50.84000015258789,51.97999954223633,50.70399856567383,50.772499084472656,35032000,50.64811325073242
GOOG,2018-04-10,51.321998596191406,51.81399917602539,50.56700134277344,51.582000732421875,39490000,51.45563507080078
GOOG,2018-04-11,51.39950180053711,51.568199157714844,50.79349899291992,50.99850082397461,29678000,50.873565673828125
GOOG,2018-04-12,51.25199890136719,52.03450012207031,51.07175064086914,51.6254997253418,27140000,51.499027252197266
GOOG,2018-04-13,52.04399871826172,52.32099914550781,51.14899826049805,51.4635009765625,24460000,51.337425231933594
GOOG,2018-04-16,51.849998474121094,52.1619987487793,51.33700180053711,51.89899826049805,24224000,51.77185821533203
GOOG,2018-04-17,52.56850051879883,53.89400100708008,52.41299819946289,53.70800018310547,46406000,53.5764274597168
GOOG,2018-04-18,53.871498107910156,53.871498107910156,53.311248779296875,53.604000091552734,26882000,53.47268295288086
GOOG,2018-04-19,53.470001220703125,54.708248138427734,53.409000396728516,54.3849983215332,34954000,54.251766204833984
GOOG,2018-04-20,54.099998474121094,54.61750030517578,53.47850036621094,53.64799880981445,37794000,53.51657485961914
GOOG,2018-04-23,53.893001556396484,54.13600158691406,53.03499984741211,53.372501373291016,46826000,53.24174880981445
GOOG,2018-04-24,52.599998474121094,52.849998474121094,50.52949905395508,50.999000549316406,95206000,50.874061584472656
GOOG,2018-04-25,51.2760009765625,51.6245002746582,50.765499114990234,51.058998107910156,47822000,50.93391418457031
GOOG,2018-04-26,51.47549819946289,52.39899826049805,50.90950012207031,52.00199890136719,41590000,51.874603271484375
GOOG,2018-04-27,52.29999923706055,52.474998474121094,51.27949905395508,51.502498626708984,32396000,51.37632751464844
GOOG,2018-04-30,51.5004997253418,51.849998474121094,50.842498779296875,50.86650085449219,33426000,50.741886138916016
GOOG,2018-05-01,50.68299865722656,51.923500061035156,50.410499572753906,51.865501403808594,28558000,51.738441467285156
GOOG,2018-05-02,51.404998779296875,52.01945114135742,51.14350128173828,51.21900177001953,32062000,51.09352493286133
GOOG,2018-05-03,50.95000076293945,51.48374938964844,50.31449890136719,51.18600082397461,36302000,51.060604095458984
GOOG,2018-05-04,50.845001220703125,52.425498962402344,50.845001220703125,52.410499572753906,38774000,52.2821044921875
GOOG,2018-05-07,52.46149826049805,53.08399963378906,52.35499954223633,52.739498138427734,29322000,52.610294342041016
GOOG,2018-05-08,52.926998138427734,53.02750015258789,52.35725021362305,52.695499420166016,24354000,52.566402435302734
GOOG,2018-05-09,52.904998779296875,54.27199935913086,52.8182487487793,54.13800048828125,40656000,54.005374908447266
GOOG,2018-05-10,54.30149841308594,55.02199935913086,54.28200149536133,54.878501892089844,28860000,54.74406051635742
GOOG,2018-05-11,54.68000030517578,55.06650161743164,54.545501708984375,54.91299819946289,25074000,54.778472900390625
GOOG,2018-05-14,55,55.537498474121094,54.955501556396484,55.0099983215332,30362000,54.87523651123047
GOOG,2018-05-15,54.5,54.502498626708984,53.673500061035156,53.96149826049805,29898000,53.82930374145508
GOOG,2018-05-16,53.865501403808594,54.4635009765625,53.8129997253418,54.0885009765625,21946000,53.95599365234375
GOOG,2018-05-17,53.99449920654297,54.34349822998047,53.67499923706055,53.929500579833984,20876000,53.797386169433594
GOOG,2018-05-18,53.09299850463867,53.49700164794922,53.034000396728516,53.31800079345703,31304000,53.187381744384766
GOOG,2018-05-21,53.702999114990234,54.400001525878906,53.682498931884766,53.979000091552734,20464000,53.846763610839844
GOOG,2018-05-22,54.178001403808594,54.329498291015625,53.33449935913086,53.48649978637695,21800000,53.35546875
GOOG,2018-05-23,53.256500244140625,54.03900146484375,53.08549880981445,53.984500885009766,21214000,53.85224914550781
GOOG,2018-05-24,53.95000076293945,54.02349853515625,53.307498931884766,53.96200180053711,15336000,53.829803466796875
GOOG,2018-05-25,53.95100021362305,54.12799835205078,53.688751220703125,53.78300094604492,17988000,53.651241302490234
GOOG,2018-05-29,53.24449920654297,53.66849899291992,52.76100158691406,53.01599884033203,37302000,52.8861198425293
GOOG,2018-05-30,53.1515007019043,53.46049880981445,52.84149932861328,53.38999938964844,22770000,53.25920104980469
GOOG,2018-05-31,53.37799835205078,54.859500885009766,53.37799835205078,54.2495002746582,61766000,54.116600036621094
GOOG,2018-06-01,54.967498779296875,56,54.92499923706055,55.974998474121094,48432000,55.83787155151367
GOOG,2018-06-04,56.11650085449219,57.09450149536133,56.100250244140625,56.964500427246094,37792000,56.824947357177734
GOOG,2018-06-05,57.04949951171875,57.28689956665039,56.65950012207031,56.983001708984375,33560000,56.843406677246094
GOOG,2018-06-06,57.10850143432617,57.150001525878906,56.28715133666992,56.84400177001953,33964000,56.704742431640625
GOOG,2018-06-07,56.566001892089844,56.79100036621094,55.82600021362305,56.19300079345703,30400000,56.055335998535156
GOOG,2018-06-08,55.909000396728516,56.333499908447266,55.60749816894531,56.04349899291992,25816000,55.90620422363281
GOOG,2018-06-11,55.93000030517578,56.862998962402344,55.93000030517578,56.4995002746582,21586000,56.361087799072266
GOOG,2018-06-12,56.55350112915039,56.989498138427734,56.53675079345703,56.965999603271484,18240000,56.82644271850586
GOOG,2018-06-13,57.055999755859375,57.32500076293945,56.66899871826172,56.739498138427734,30128000,56.600494384765625
GOOG,2018-06-14,57.192501068115234,57.77349853515625,57.03200149536133,57.60599899291992,26868000,57.464874267578125
GOOG,2018-06-15,57.44300079345703,57.67100143432617,57.174251556396484,57.612998962402344,42450000,57.471858978271484
GOOG,2018-06-18,57.182498931884766,58.71549987792969,57.179500579833984,58.67300033569336,28274000,58.52926254272461
GOOG,2018-06-19,57.92499923706055,58.563499450683594,57.70050048828125,58.40299987792969,32420000,58.259925842285156
GOOG,2018-06-20,58.765499114990234,59.314300537109375,58.45800018310547,58.492000579833984,32970000,58.34870529174805
GOOG,2018-06-21,58.74250030517578,58.864749908447266,57.61159896850586,57.882999420166016,24762000,57.7411994934082
GOOG,2018-06-22,57.957000732421875,58.12485122680664,57.362998962402344,57.77399826049805,26220000,57.63246154785156
GOOG,2018-06-25,57.18000030517578,57.195499420166016,55.638999938964844,56.240501403808594,43146000,56.10272216796875
GOOG,2018-06-26,56.400001525878906,56.660499572753906,55.832950592041016,55.92300033569336,31264000,55.7859992980957
GOOG,2018-06-27,56.06700134277344,56.591800689697266,55.180999755859375,55.19900131225586,25878000,55.06377410888672
GOOG,2018-06-28,55.10449981689453,56.115501403808594,54.800498962402344,55.71099853515625,21448000,55.57451629638672
GOOG,2018-06-29,56,56.41135025024414,55.75,55.782501220703125,26302000,55.64584732055664
GOOG,2018-07-02,54.95000076293945,56.400001525878906,54.689998626708984,56.37300109863281,24346000,56.234901428222656
GOOG,2018-07-03,56.79100036621094,56.79100036621094,55.000999450683594,55.144500732421875,13580000,55.00940704345703
GOOG,2018-07-05,55.5265007019043,56.375,55.42399978637695,56.2135009765625,21334000,56.07578659057617
GOOG,2018-07-06,56.17900085449219,57.04650115966797,56.03684997558594,57.00849914550781,19922000,56.868839263916016
GOOG,2018-07-09,57.42399978637695,57.73350143432617,57.17100143432617,57.70249938964844,18180000,57.56113815307617
GOOG,2018-07-10,57.8489990234375,57.97949981689453,57.47949981689453,57.641998291015625,15968000,57.50078582763672
GOOG,2018-07-11,57.22949981689453,58.214500427246094,57.04999923706055,57.69499969482422,22400000,57.55365753173828
GOOG,2018-07-12,57.99449920654297,59.22050094604492,57.796749114990234,59.17399978637695,25038000,59.02903366088867
GOOG,2018-07-13,59.25,59.770851135253906,59,59.441001892089844,24438000,59.295379638671875
GOOG,2018-07-16,59.46950149536133,59.54999923706055,58.9640007019043,59.19300079345703,21114000,59.04798889160156
GOOG,2018-07-17,58.611000061035156,60.152000427246094,58.529998779296875,59.939998626708984,32208000,59.79315948486328
GOOG,2018-07-18,59.827999114990234,60.224998474121094,59.516998291015625,59.79399871826172,27872000,59.64751434326172
GOOG,2018-07-19,59.54999923706055,60,59.16600036621094,59.347999572753906,25534000,59.202606201171875
GOOG,2018-07-20,59.347999572753906,59.84299850463867,59.21099853515625,59.24549865722656,24948000,59.10036087036133
GOOG,2018-07-23,59.050498962402344,60.324501037597656,59.04999923706055,60.275001525878906,52384000,60.12733840942383
GOOG,2018-07-24,63.12950134277344,63.29999923706055,61.77799987792969,62.40399932861328,66364000,62.251121520996094
GOOG,2018-07-25,61.95650100708008,63.292999267578125,61.95650100708008,63.185001373291016,42556000,63.03021240234375
GOOG,2018-07-26,62.54999923706055,63.488548278808594,62.45100021362305,63.416500091552734,48112000,63.26114273071289
GOOG,2018-07-27,63.54999923706055,63.69449996948242,61.54999923706055,61.92499923706055,42612000,61.773292541503906
GOOG,2018-07-30,61.4005012512207,61.74580001831055,60.57350158691406,60.98699951171875,36998000,60.83759307861328
GOOG,2018-07-31,61.0004997253418,61.379398345947266,60.279998779296875,60.862998962402344,32894000,60.713897705078125
GOOG,2018-08-01,61.400001525878906,61.673500061035156,60.510501861572266,61.0004997253418,31344000,60.8510627746582
GOOG,2018-08-02,60.29499816894531,61.49399948120117,60.239498138427734,61.307498931884766,30626000,61.15730667114258
GOOG,2018-08-03,61.48099899291992,61.5,60.75299835205078,61.18550109863281,21792000,61.03561019897461
GOOG,2018-08-06,61.25,61.30440139770508,60.78984832763672,61.23849868774414,21634000,61.088478088378906
GOOG,2018-08-07,61.849998474121094,62.55849838256836,61.80849838256836,62.111000061035156,29880000,61.958839416503906
GOOG,2018-08-08,62.02349853515625,62.82500076293945,61.90039825439453,62.28049850463867,27406000,62.12792205810547
GOOG,2018-08-09,62.494998931884766,62.777099609375,62.300498962402344,62.45500183105469,16972000,62.301998138427734
GOOG,2018-08-10,62.150001525878906,62.284751892089844,61.599998474121094,61.88050079345703,22174000,61.72890853881836
GOOG,2018-08-13,61.8489990234375,62.46364974975586,61.68204879760742,61.7504997253418,19946000,61.599220275878906
GOOG,2018-08-14,61.759498596191406,62.29349899291992,61.25550079345703,62.10499954223633,26962000,61.95285415649414
GOOG,2018-08-15,61.4630012512207,61.762001037597656,60.47549819946289,60.71900177001953,36576000,60.57025146484375
GOOG,2018-08-16,61.23649978637695,61.29999923706055,60.127498626708984,60.324501037597656,26864000,60.17671585083008
GOOG,2018-08-17,60.10150146484375,60.45100021362305,59.4119987487793,60.04800033569336,27792000,59.90089416503906
GOOG,2018-08-20,60.250999450683594,60.54999923706055,59.731300354003906,60.38850021362305,17416000,60.24055862426758
GOOG,2018-08-21,60.400001525878906,60.862998962402344,60.0177001953125,60.08100128173828,24112000,59.933815002441406
GOOG,2018-08-22,60,60.59199905395508,59.95000076293945,60.36650085449219,17748000,60.2186164855957
GOOG,2018-08-23,60.356998443603516,61.06399917602539,60.21200180053711,60.26900100708008,19852000,60.12135314941406
GOOG,2018-08-24,60.441001892089844,61.08250045776367,60.31795120239258,61.032501220703125,18932000,60.88298416137695
GOOG,2018-08-27,61.380001068115234,62.15449905395508,61.28580093383789,62.090999603271484,23126000,61.93888854980469
GOOG,2018-08-28,62.06449890136719,62.12725067138672,61.43450164794922,61.557498931884766,26080000,61.40669631958008
GOOG,2018-08-29,61.872501373291016,62.53300094604492,61.81795120239258,62.46500015258789,25978000,62.31196975708008
GOOG,2018-08-30,62.21149826049805,62.6817512512207,61.62950134277344,61.95600128173828,26628000,61.804222106933594
GOOG,2018-08-31,61.749000549316406,61.93299865722656,60.56425094604492,60.90950012207031,36328000,60.760284423828125
GOOG,2018-09-04,60.2135009765625,60.64950180053711,59.625,59.849998474121094,36620000,59.7033805847168
GOOG,2018-09-05,59.689998626708984,59.95050048828125,58.099998474121094,59.32400131225586,41226000,59.17866897583008
GOOG,2018-09-06,59.314998626708984,59.314998626708984,57.599998474121094,58.571998596191406,37770000,58.42850875854492
GOOG,2018-09-07,57.93349838256836,58.76300048828125,57.860748291015625,58.24150085449219,28026000,58.098819732666016
GOOG,2018-09-10,58.609500885009766,58.72700119018555,58.00550079345703,58.231998443603516,22308000,58.0893440246582
GOOG,2018-09-11,58.08150100708008,58.933998107910156,57.8120002746582,58.86800003051758,24186000,58.723785400390625
GOOG,2018-09-12,58.63600158691406,58.93050003051758,57.917999267578125,58.14099884033203,25910000,57.998565673828125
GOOG,2018-09-13,58.5369987487793,58.93050003051758,58.14250183105469,58.76649856567383,28624000,58.62253189086914
GOOG,2018-09-14,58.95500183105469,59.0212516784668,58.416500091552734,58.62649917602539,18880000,58.48287582397461
GOOG,2018-09-17,58.50699996948242,58.86199951171875,57.701499938964844,57.8025016784668,26130000,57.66089630126953
GOOG,2018-09-18,57.85449981689453,58.80400085449219,57.85449981689453,58.06100082397461,24072000,57.91876220703125
GOOG,2018-09-19,58.249000549316406,58.660499572753906,57.729000091552734,58.554500579833984,23828000,58.41105651855469
GOOG,2018-09-20,58.9995002746582,59.49449920654297,58.667999267578125,59.34349822998047,24508000,59.198116302490234
GOOG,2018-09-21,59.599998474121094,59.61050033569336,58.301998138427734,58.304500579833984,88112000,58.16166687011719
GOOG,2018-09-24,57.85850143432617,58.900001525878906,57.34550094604492,58.66849899291992,25420000,58.52477264404297
GOOG,2018-09-25,58.807498931884766,59.34400177001953,58.400001525878906,59.23249816894531,19554000,59.0873908996582
GOOG,2018-09-26,59.25749969482422,59.71149826049805,58.738250732421875,59.02450180053711,29246000,58.879905700683594
GOOG,2018-09-27,59.33649826049805,60.10499954223633,59.18149948120117,59.731998443603516,25216000,59.58566665649414
GOOG,2018-09-28,59.59349822998047,59.77050018310547,59.224998474121094,59.673500061035156,27612000,59.52730941772461
GOOG,2018-10-01,59.99449920654297,60.494998931884766,59.51499938964844,59.765499114990234,27152000,59.61908721923828
GOOG,2018-10-02,59.54800033569336,60.49800109863281,59.33150100708008,60.00550079345703,33758000,59.858497619628906
GOOG,2018-10-03,60.25,60.320499420166016,59.69150161743164,60.147499084472656,25124000,60.00014877319336
GOOG,2018-10-04,59.76649856567383,59.8754997253418,57.77880096435547,58.40950012207031,44190000,58.26641082763672
GOOG,2018-10-05,58.375,58.67499923706055,57.25600051879883,57.86750030517578,23686000,57.72573471069336
GOOG,2018-10-08,57.50550079345703,58.400001525878906,56.36819839477539,57.44850158691406,38648000,57.307762145996094
GOOG,2018-10-09,57.307498931884766,57.717498779296875,56.87860107421875,56.941001892089844,26174000,56.80150604248047
GOOG,2018-10-10,56.55400085449219,56.60850143432617,54.05649948120117,54.06100082397461,53514000,53.92856216430664
GOOG,2018-10-11,53.64699935913086,55.31999969482422,53.41350173950195,53.965999603271484,58980000,53.83379364013672
GOOG,2018-10-12,55.400001525878906,55.75,54.320098876953125,55.50400161743164,42026000,55.3680305480957
GOOG,2018-10-15,55.445499420166016,55.672298431396484,54.45000076293945,54.61249923706055,27448000,54.47871017456055
GOOG,2018-10-16,55.22949981689453,56.21099853515625,55.125,56.06399917602539,38570000,55.92665481567383
GOOG,2018-10-17,56.323001861572266,56.449501037597656,55.109500885009766,55.78450012207031,29344000,55.6478385925293
GOOG,2018-10-18,56.09199905395508,56.09199905395508,53.85449981689453,54.39849853515625,41890000,54.26523208618164
GOOG,2018-10-19,54.66849899291992,55.518001556396484,54.38750076293945,54.823001861572266,25352000,54.68869400024414
GOOG,2018-10-22,55.15299987792969,55.61149978637695,54.54999923706055,55.05799865722656,30284000,54.92311477661133
GOOG,2018-10-23,54.044498443603516,55.394500732421875,53.5,55.18450164794922,36974000,55.049312591552734
GOOG,2018-10-24,55.212501525878906,55.305999755859375,52.4370002746582,52.535499572753906,39648000,52.40679931640625
GOOG,2018-10-25,53.589500427246094,55.54899978637695,53.477500915527344,54.778499603271484,50916000,54.64430236816406
GOOG,2018-10-26,51.85150146484375,55.326499938964844,51.704498291015625,53.57350158691406,83752000,53.442256927490234
GOOG,2018-10-29,54.12350082397461,54.85200119018555,49.791500091552734,51.00400161743164,77614000,50.879051208496094
GOOG,2018-10-30,50.42300033569336,51.8745002746582,50.037498474121094,51.81050109863281,64254000,51.68357467651367
GOOG,2018-10-31,52.990501403808594,54.59700012207031,52.849998474121094,53.8385009765625,50596000,53.706607818603516
GOOG,2018-11-01,53.790000915527344,54.19874954223633,53.12300109863281,53.5,29640000,53.36893844604492
GOOG,2018-11-02,53.686500549316406,54.14875030517578,52.730499267578125,52.88949966430664,36780000,52.75993347167969
GOOG,2018-11-05,52.75,52.923500061035156,51.0620002746582,52.00450134277344,48828000,51.877098083496094
GOOG,2018-11-06,51.9739990234375,53.21725082397461,51.903499603271484,52.79050064086914,24666000,52.66117477416992
GOOG,2018-11-07,53.45000076293945,54.77299880981445,53.29499816894531,54.669498443603516,41168000,54.53556823730469
GOOG,2018-11-08,54.569000244140625,54.66350173950195,53.61024856567383,54.119998931884766,29764000,53.9874153137207
GOOG,2018-11-09,53.699501037597656,53.77799987792969,52.65549850463867,53.307498931884766,26864000,53.17690658569336
GOOG,2018-11-12,53.06949996948242,53.10599899291992,51.54999923706055,51.93149948120117,29436000,51.80427551269531
GOOG,2018-11-13,52.16450119018555,52.83024978637695,51.557498931884766,51.8025016784668,30274000,51.675594329833984
GOOG,2018-11-14,52.5,52.72819900512695,51.54999923706055,52.18299865722656,31318000,52.05516052246094
GOOG,2018-11-15,52.23550033569336,53.592498779296875,51.5890007019043,53.23550033569336,36722000,53.10508346557617
GOOG,2018-11-16,52.97050094604492,53.349998474121094,52.44900131225586,53.074501037597656,33162000,52.94447708129883
GOOG,2018-11-19,52.86000061035156,53.03950119018555,50.8129997253418,51,37172000,50.87506103515625
GOOG,2018-11-20,50,51.58700180053711,49.80099868774414,51.28799819946289,48982000,51.162353515625
GOOG,2018-11-21,51.8380012512207,52.428001403808594,51.673500061035156,51.88050079345703,30686000,51.75340270996094
GOOG,2018-11-23,51.5,51.87950134277344,51.11994934082031,51.194000244140625,13830000,51.06858444213867
GOOG,2018-11-26,51.91749954223633,52.46549987792969,51.695499420166016,52.430999755859375,38856000,52.302555084228516
GOOG,2018-11-27,52.04999923706055,52.87900161743164,51.92449951171875,52.22050094604492,36064000,52.09257125854492
GOOG,2018-11-28,52.4379997253418,54.34199905395508,51.78799819946289,54.311500549316406,49508000,54.17844772338867
GOOG,2018-11-29,53.80400085449219,54.712249755859375,53.79999923706055,54.415000915527344,29378000,54.28169631958008
GOOG,2018-11-30,54.45349884033203,54.778499603271484,53.89400100708008,54.721500396728516,51604000,54.58744430541992
GOOG,2018-12-03,56.15700149536133,56.23249816894531,55.183250427246094,55.32149887084961,39824000,55.185970306396484
GOOG,2018-12-04,55.15599822998047,55.22100067138672,52.499000549316406,52.54100036621094,46904000,52.41228485107422
GOOG,2018-12-06,51.7130012512207,53.560001373291016,51.53850173950195,53.436500549316406,55384000,53.30559158325195
GOOG,2018-12-07,53.0004997253418,53.76300048828125,51.42499923706055,51.82899856567383,42024000,51.702030181884766
GOOG,2018-12-10,51.752498626708984,52.42250061035156,51.16450119018555,51.977500915527344,36154000,51.85016632080078
GOOG,2018-12-11,52.824501037597656,53.029998779296875,51.992000579833984,52.587501525878906,27894000,52.458675384521484
GOOG,2018-12-12,53.400001525878906,54.08250045776367,53.13949966430664,53.183998107910156,30476000,53.053707122802734
GOOG,2018-12-13,53.403499603271484,53.987998962402344,52.69649887084961,53.095001220703125,26596000,52.964927673339844
GOOG,2018-12-14,52.499000549316406,53.130001068115234,52.03950119018555,52.10499954223633,33732000,51.977352142333984
GOOG,2018-12-17,51.8754997253418,52.657501220703125,50.39500045776367,50.826499938964844,47708000,50.70198440551758
GOOG,2018-12-18,51.304500579833984,52.4739990234375,51.071998596191406,51.43550109863281,43850000,51.30949401855469
GOOG,2018-12-19,51.699501037597656,53.099998474121094,50.40250015258789,51.1505012512207,49586000,51.02519226074219
GOOG,2018-12-20,50.90650177001953,51.71099853515625,49.81800079345703,50.47050094604492,53470000,50.34685516357422
GOOG,2018-12-21,50.76499938964844,51.20100021362305,48.68450164794922,48.97700119018555,91920000,48.85701370239258
GOOG,2018-12-24,48.69499969482422,50.176998138427734,48.50550079345703,48.81100082397461,31806000,48.69142532348633
GOOG,2018-12-26,49.45050048828125,52,49.150001525878906,51.972999572753906,47466000,51.84567642211914
GOOG,2018-12-27,50.85749816894531,52.19449996948242,49.849998474121094,52.194000244140625,42196000,52.06613540649414
GOOG,2018-12-28,52.48099899291992,52.77799987792969,51.654998779296875,51.854000091552734,28296000,51.726966857910156
GOOG,2018-12-31,52.54800033569336,52.6349983215332,51.179500579833984,51.78049850463867,29866000,51.65364456176758
GOOG,2019-01-02,50.82849884033203,52.61600112915039,50.785499572753906,52.29249954223633,30652000,52.164390563964844
